"Time (s)","X (µT)","Y (µT)","Z (µT)"
7.0091685200E+02,2.242813110E1,2.628500366E1,2.397485352E1
7.0093680900E+02,2.253381348E1,2.606588745E1,2.373820496E1
7.0095676600E+02,2.258415222E1,2.611175537E1,2.385850525E1
7.0097672300E+02,2.166377258E1,2.725625610E1,2.291561890E1
7.0099668000E+02,2.066360474E1,2.941506958E1,2.130183411E1
7.0101663700E+02,2.018016052E1,3.199240112E1,1.753903198E1
7.0103659400E+02,2.014880371E1,3.418356323E1,1.391622925E1
7.0105655000E+02,1.983700562E1,3.566790771E1,1.058155823E1
7.0107650700E+02,1.898396301E1,3.680334473E1,8.198013306E0
7.0109646400E+02,1.825770569E1,3.809097290E1,6.065643311E0
7.0111642100E+02,1.682395935E1,3.912481689E1,4.114791870E0
7.0113637800E+02,1.477432251E1,4.018585205E1,2.048202515E0
7.0115633500E+02,1.224621582E1,4.119238281E1,3.645172119E-1
7.0117629200E+02,1.003428650E1,4.204882812E1,-5.376892090E-1
7.0119624900E+02,8.416610718E0,4.238241577E1,-1.360382080E0
7.0121620500E+02,7.038589478E0,4.290670776E1,-2.405548096E0
7.0123616200E+02,5.755432129E0,4.295770264E1,-3.201843262E0
7.0125611900E+02,4.967590332E0,4.309637451E1,-4.101455688E0
7.0127607600E+02,4.665878296E0,4.303872681E1,-4.879135132E0
7.0129603300E+02,4.234832764E0,4.273416138E1,-5.342025757E0
7.0131599000E+02,4.353164673E0,4.273239136E1,-5.821853638E0
7.0133594700E+02,5.046981812E0,4.241116333E1,-5.601501465E0
7.0135590400E+02,5.839233398E0,4.223654175E1,-5.807205200E0
7.0137586000E+02,6.533172607E0,4.199377441E1,-5.825546265E0
7.0139581700E+02,6.691513062E0,4.199472046E1,-5.832229614E0
7.0141577400E+02,7.018615723E0,4.197286987E1,-5.201416016E0
7.0143573100E+02,7.557846069E0,4.203051758E1,-4.741806030E0
7.0145568800E+02,8.244827271E0,4.217742920E1,-3.712341309E0
7.0147564500E+02,8.940673828E0,4.212152100E1,-2.779510498E0
7.0149560200E+02,9.630630493E0,4.239022827E1,-1.750671387E0
7.0151555900E+02,9.511734009E0,4.262194824E1,-1.749359131E0
7.0153551500E+02,8.724594116E0,4.284555054E1,-1.374954224E0
7.0155547200E+02,9.589233398E0,4.280718994E1,-9.141845703E-1
7.0157542900E+02,1.083119202E1,4.272518921E1,-5.330047607E-1
7.0159538600E+02,1.188926697E1,4.245416260E1,3.238983154E-1
7.0161534300E+02,1.311653137E1,4.217755127E1,1.729995728E0
7.0163530000E+02,1.392048645E1,4.185083008E1,2.152038574E0
7.0165525700E+02,1.471115112E1,4.164596558E1,3.060729980E0
7.0167521300E+02,1.525341797E1,4.146859741E1,4.128402710E0
7.0169517000E+02,1.590153503E1,4.118960571E1,4.873062134E0
7.0171512700E+02,1.672224426E1,4.093551636E1,6.432235718E0
7.0173508400E+02,1.661053467E1,4.057788086E1,8.160171509E0
7.0175504100E+02,1.626803589E1,4.024249268E1,1.043013000E1
7.0177499800E+02,1.632060242E1,4.010443115E1,1.213603210E1
